ID,name,source ref,source type,mapping type,target_ID,target name,target ref,target type,STIX ID,created,last modified
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,attack-pattern--8e350c1d-ac79-4b5c-bd4e-7476d7e84ec5,technique,relationship--16ec2171-a002-4838-8e20-af89b2eeafd0,27 July 2021,31 August 2021
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1567,Exfiltration Over Web Service,attack-pattern--40597f16-0963-4249-bf4c-ac93b7fb9807,technique,relationship--2cbaf5dd-8b53-427f-ae00-9cda47125d5b,14 January 2021,14 January 2021
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1190,Exploit Public-Facing Application,attack-pattern--3f886f2a-874f-4333-b794-aa6075009b1c,technique,relationship--329d115e-2a1d-443e-800c-d28f5f11d6b9,01 October 2020,31 August 2021
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1203,Exploitation for Client Execution,attack-pattern--be2dcee9-a7a7-4e38-afd6-21b31ecc3d63,technique,relationship--1b3f3de6-364e-443f-8b34-62073c801a5b,30 January 2019,09 September 2019
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1211,Exploitation for Defense Evasion,attack-pattern--fe926152-f431-4baf-956c-4ad3cb0bf23b,technique,relationship--e5706e1a-33a9-4404-9ef8-c8aa428363ec,18 April 2018,20 December 2019
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1068,Exploitation for Privilege Escalation,attack-pattern--b21c3b2d-02e6-45b1-980b-e69051040839,technique,relationship--cce31baa-5862-4df5-806f-15aaa7410fa5,31 May 2017,20 December 2019
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1210,Exploitation of Remote Services,attack-pattern--9db0cf3a-a3c9-4012-8268-123b9db6fd82,technique,relationship--a358f0a9-b5b9-4a84-8c83-dc0a1325d63e,18 April 2018,26 March 2023
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1090.002,External Proxy,attack-pattern--69b8fd78-40e8-4600-ae4d-662c9d7afdb3,technique,relationship--10cc3288-d06c-456c-bc0e-b10a8c5abeaa,31 May 2017,26 March 2023
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1133,External Remote Services,attack-pattern--10d51417-ee35-4589-b1ff-b6df1c334e8d,technique,relationship--d811c17d-5ed4-4218-b1c9-280e332e30e2,27 July 2021,31 August 2021
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1070.004,File Deletion,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c,technique,relationship--5ea36f9f-f5b6-4494-be0a-061058d6b1f1,14 December 2017,09 September 2019
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1083,File and Directory Discovery,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18,technique,relationship--3094a14f-ccd2-4ba4-a3f6-c6d2721f02db,14 December 2017,04 August 2020
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1564.001,Hidden Files and Directories,attack-pattern--ec8fc7e2-b356-455c-8db5-2e37be158e7d,technique,relationship--08fd666f-684f-4e78-876a-48cb92572c3a,18 April 2018,20 December 2019
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1564.003,Hidden Window,attack-pattern--cbb66055-0325-4111-aca0-40547b6ad5b0,technique,relationship--27e91ac8-9463-4a7a-8f1f-89abeba1b02d,10 October 2019,09 February 2021
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1105,Ingress Tool Transfer,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,technique,relationship--644b6c21-90f0-43b7-8da4-7f6f24ddabb6,31 May 2017,27 July 2021
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1001.001,Junk Data,attack-pattern--f7c0689c-4dbd-489b-81be-7cb7c7079ade,technique,relationship--dc10e96f-1d3c-4ab9-8df6-acdc8238ec6c,31 May 2017,26 March 2023
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1056.001,Keylogging,attack-pattern--09a60ea3-a8d1-4ae5-976e-5783248b72a4,technique,relationship--2d450e2f-25c9-49af-b83f-6c91029ed28a,31 May 2017,13 January 2021
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1003.001,LSASS Memory,attack-pattern--65f2d882-3f41-4d48-8a06-29af77ec9f90,technique,relationship--e71903c4-a7af-4317-adf0-10f76d3d4e15,31 May 2017,31 August 2021
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1074.001,Local Data Staging,attack-pattern--1c34f7aa-9341-4a48-bfab-af22e51aca6c,technique,relationship--ec6a8fde-702a-4e38-a37b-428a8ca10b18,31 May 2017,16 March 2020
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1037.001,Logon Script (Windows),attack-pattern--eb125d40-0b2d-41ac-a71a-3229241c2cd3,technique,relationship--237d098d-f796-49a0-bdc8-61909cd74feb,18 April 2018,17 January 2020
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1071.003,Mail Protocols,attack-pattern--54b4c251-1f0e-4eba-ba6b-dbc7a6f6f06b,technique,relationship--a1fe7df1-7c20-422e-8e86-042cd11b3501,31 May 2017,26 March 2023
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1204.002,Malicious File,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e,technique,relationship--ac65e484-b59a-40e1-984e-02dc4b62b6f0,18 April 2018,28 February 2022
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1204.001,Malicious Link,attack-pattern--ef67e13e-5598-4adc-bdb2-998225874fa9,technique,relationship--d7af8f20-9581-4b41-a591-118842f8ba6e,19 April 2021,28 February 2022
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1036,Masquerading,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0,technique,relationship--a292f2c5-a071-424e-b8b8-03d195c466ad,01 October 2021,01 October 2021
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1036.005,Match Legitimate Name or Location,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2,technique,relationship--6a1ddd06-a5bd-440b-aa19-285e7370477c,01 October 2021,01 October 2021
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1090.003,Multi-hop Proxy,attack-pattern--a782ebe2-daba-42c7-bc82-e8e9d923162d,technique,relationship--2b6195a4-72f8-4d31-9824-a7c8a7018134,13 January 2021,19 April 2021
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1003.003,NTDS,attack-pattern--edf91964-b26e-4b4a-9600-ccacd7d7df24,technique,relationship--01e22d76-e2ee-407a-834f-e3428df142ba,27 July 2021,27 July 2021
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1498,Network Denial of Service,attack-pattern--d74c4a7e-ffbf-432f-9365-7ebf1f787cab,technique,relationship--5e9256c1-5ad5-4fb2-9a75-0267a2daae89,01 October 2020,06 October 2020
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1040,Network Sniffing,attack-pattern--3257eb21-f9a7-4430-8de1-d8b6e288f529,technique,relationship--cb69217e-f063-4093-bcf0-f051ecd42e25,16 January 2018,26 March 2023
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1003,OS Credential Dumping,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22,technique,relationship--c7e8689c-25cf-4fac-926e-c55a2414f16c,19 March 2020,01 October 2020
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1027,Obfuscated Files or Information,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a,technique,relationship--1b143de7-af2d-4991-9e2e-aa85a8d7d330,31 May 2017,20 March 2020
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1137.002,Office Test,attack-pattern--ed7efd4d-ce28-4a19-a8e6-c58011eb2c7a,technique,relationship--d0560e25-020d-4cd6-b61c-5fc82a757edc,14 December 2017,22 January 2020
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1550.002,Pass the Hash,attack-pattern--e624264c-033a-424d-9fd7-fc9c3bbdb03e,technique,relationship--22ccfcb8-cb4a-4b9e-bc2d-c0bd2701e2e9,31 May 2017,20 December 2019
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1110.001,Password Guessing,attack-pattern--09c4c11e-4fa1-4f8c-8dad-3cf8e69ad119,technique,relationship--4b8bdc58-cfb9-4841-94e9-421b9e08f44f,18 September 2020,27 July 2021
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1110.003,Password Spraying,attack-pattern--692074ae-bb62-4a5e-a735-02cb6bde458c,technique,relationship--d6958d59-7b54-407c-8bd9-00891c580acc,11 September 2020,27 July 2021
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1120,Peripheral Device Discovery,attack-pattern--348f1eef-964b-4eb6-bb53-69b3dcb0c643,technique,relationship--56d023cf-4390-40d9-afc6-cb0d40b4cdd1,31 May 2017,20 December 2019
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1598,Phishing for Information,attack-pattern--cca0ccb6-a068-4574-a722-b1556f86833a,technique,relationship--666e9638-d9d9-4480-a98c-dfa247e43bd2,24 March 2021,28 February 2022
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1059.001,PowerShell,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736,technique,relationship--16e90509-5ea2-48ff-8e09-686dcfddbb3b,17 October 2018,27 July 2021
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1057,Process Discovery,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580,technique,relationship--51d06864-d5de-4286-b2bb-561a8d2c4d49,14 December 2017,09 September 2019
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1547.001,Registry Run Keys / Startup Folder,attack-pattern--9efb1ea7-c37b-4595-9640-b7680cd84279,technique,relationship--1829d419-0145-4a47-bb1e-ff00e647b5ff,13 January 2021,19 April 2021
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1074.002,Remote Data Staging,attack-pattern--359b00ad-9425-420b-bba5-6de8d600cbc0,technique,relationship--be571764-53d2-4f73-9567-8001e59925b8,27 July 2021,27 July 2021
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1114.002,Remote Email Collection,attack-pattern--b4694861-542c-48ea-9eb1-10d356e7140a,technique,relationship--1ba59a68-1883-492d-8cd8-f22656eb58a4,17 October 2018,27 July 2021
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1091,Replication Through Removable Media,attack-pattern--3b744087-9945-4a6f-91e8-9dbceda417a4,technique,relationship--edaf0203-4959-4e1e-9240-3d20cf0f3b6a,31 May 2017,20 December 2019
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1014,Rootkit,attack-pattern--0f20e3cb-245b-4a61-8a91-2d93f7cb0e9b,technique,relationship--a5022441-bc5e-4b19-a773-b96b2719d1bb,30 January 2019,20 March 2020
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1218.011,Rundll32,attack-pattern--045d0922-2310-4e60-b5e4-3302302cb3c5,technique,relationship--8f269f6c-9e8b-4296-ab47-2f60c9156b58,31 May 2017,27 July 2021
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1021.002,SMB/Windows Admin Shares,attack-pattern--4f9ca633-15c5-463c-9724-bdcd54fde541,technique,relationship--fe028d0f-b02e-4856-8593-c71a07b9519b,27 July 2021,31 August 2021
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1113,Screen Capture,attack-pattern--0259baeb-9f63-4c69-bf10-eb038c390688,technique,relationship--48f662fe-1ba2-4c19-b782-dd06d9fb67fa,31 May 2017,28 February 2022
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1213.002,Sharepoint,attack-pattern--0c4b4fda-9062-47da-98b9-ceae2dcf052a,technique,relationship--743ed7c3-c0e3-4290-9410-f6bec9224c30,18 April 2018,16 March 2020
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1566.001,Spearphishing Attachment,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597,technique,relationship--15bbd8e5-60ad-4906-8231-f92c231bb1ec,18 April 2018,09 March 2022
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1566.002,Spearphishing Link,attack-pattern--2b742742-28c3-4e1b-bab7-8350d6300fa7,technique,relationship--c263ca38-f85d-42ab-b56d-8f6121c3aed6,17 October 2018,28 February 2022
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1598.003,Spearphishing Link,attack-pattern--2d3f5b3c-54ca-4f4d-bb1f-849346d31230,technique,relationship--9aa9b9f6-a22f-4763-a2ff-7635f5022727,16 March 2022,16 March 2022
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1528,Steal Application Access Token,attack-pattern--890c9858-598c-401d-a4d5-c67ebcdd703a,technique,relationship--d348102c-89dc-452a-b86d-2460928defaa,04 October 2019,20 March 2020
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1573.001,Symmetric Cryptography,attack-pattern--24bfaeba-cb0d-4525-b3dc-507c77ecec41,technique,relationship--ea2f41fe-0701-4607-aa70-d6531c7461c6,20 June 2019,20 March 2020
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1221,Template Injection,attack-pattern--dc31fe1e-d722-49da-8f5f-92c7b5aff534,technique,relationship--73321011-c231-402e-a6bb-b9fd6cf6b658,19 April 2019,20 March 2020
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1070.006,Timestomp,attack-pattern--47f2d673-ca62-47e9-929b-1b0be9657611,technique,relationship--1036833a-1d4c-4d9e-b716-1e52606ab684,31 May 2017,20 December 2019
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1134.001,Token Impersonation/Theft,attack-pattern--86850eff-2729-40c3-b85e-c4af26da4a2d,technique,relationship--b719d37b-8f0e-4704-b21d-8977a5c7cceb,14 December 2017,20 March 2020
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1588.002,Tool,attack-pattern--a2fdce72-04b2-409a-ac10-cc1695f4fce0,technique,relationship--242de5f8-7944-4fdd-af87-a5da0050e7c3,26 May 2021,18 October 2021
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1199,Trusted Relationship,attack-pattern--9fa07bef-9c81-421e-a8e5-ad4366c5a925,technique,relationship--565d2d07-0e2e-44e5-bc37-5a64e49394ee,17 October 2018,09 September 2019
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1078,Valid Accounts,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81,technique,relationship--7606ad11-1322-4b97-83b9-aaafaee02c07,14 December 2017,26 July 2021
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1595.002,Vulnerability Scanning,attack-pattern--5502c4e9-24ef-4d5f-8ee9-9e906c2f82c4,technique,relationship--54b73912-002f-43ca-b8a2-7439aff45aab,13 January 2021,13 January 2021
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1071.001,Web Protocols,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,technique,relationship--87f45aac-1025-4a44-af9c-db139ea60f78,17 March 2020,26 March 2023
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1583.006,Web Services,attack-pattern--88d31120-5bc7-4ce3-a9c0-7cf147be8e54,technique,relationship--511e186f-2a71-4fb2-9a54-12fd80e2cd50,14 April 2022,14 April 2022
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1505.003,Web Shell,attack-pattern--5d0d3609-d06d-49e1-b9c9-b544e0c618cb,technique,relationship--1f6fe0b5-3696-4a76-82c7-b866b1a8269a,26 July 2021,26 July 2021
G0007,APT28,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,group,uses,T1059.003,Windows Command Shell,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,technique,relationship--5799308b-e710-40b8-ad64-2b7916673560,18 April 2018,13 January 2021
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,T1546.008,Accessibility Features,attack-pattern--70e52b04-2a0c-4cea-9d18-7149f1df9dc5,technique,relationship--e65112dc-8a58-486f-9f3b-5a84925a3e53,31 May 2017,25 July 2019
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,T1098.002,Additional Email Delegate Permissions,attack-pattern--e74de37c-a829-446c-937d-56a44f0e9306,technique,relationship--d9fca287-fe50-43f8-bf6d-da6751ef8009,28 March 2023,17 August 2023
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,T1027.001,Binary Padding,attack-pattern--5bfccc3f-2326-4112-86cc-c1ece9d8a2b5,technique,relationship--73af9ac3-d637-4b1f-9995-e45cd8cc067d,04 August 2021,27 March 2023
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,T1037,Boot or Logon Initialization Scripts,attack-pattern--03259939-0b57-482f-8eb5-87c0e0d54334,technique,relationship--555ccfc5-909a-455d-a39a-446020b22f88,17 August 2023,02 October 2023
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,T1548.002,Bypass User Account Control,attack-pattern--120d5519-3098-4e1c-9191-2aa61232f073,technique,relationship--fdcda836-4a21-45d2-8269-31b82aa3c08e,31 May 2017,25 July 2019
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,T1059.009,Cloud API,attack-pattern--55bb4471-ff1f-43b4-88c1-c9384ec47abf,technique,relationship--e6e736c1-5522-48fd-8e2c-06fef46199a8,13 March 2023,27 March 2023
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,T1087.004,Cloud Account,attack-pattern--8f104855-e5b7-4077-b1f5-bc3103b41abe,technique,relationship--ceed81ff-99e9-45d2-8118-8f2ada6d13d3,25 March 2022,25 March 2022
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,T1136.003,Cloud Account,attack-pattern--a009cb25-4801-4116-9105-80a91cf15c1b,technique,relationship--3920af52-2820-42e8-a6a8-2182c3a3908a,25 March 2022,25 March 2022
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,T1586.003,Cloud Accounts,attack-pattern--3d52e51e-f6db-4719-813c-48002a99f43a,technique,relationship--a4c888fc-278d-43a1-98a5-5ae1b2694b82,14 April 2023,14 April 2023
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,T1078.004,Cloud Accounts,attack-pattern--f232fa7a-025c-4d43-abc7-318e81a73d65,technique,relationship--44ba0ff1-3858-4b2e-933d-e5dc00b4ca27,28 March 2023,17 August 2023
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,T1651,Cloud Administration Command,attack-pattern--d94b3ae9-8059-4989-8e9f-ea0f601f80a7,technique,relationship--3d0fed27-cf0e-4ca4-aef3-04300422299a,13 March 2023,14 April 2023
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,T1021.007,Cloud Services,attack-pattern--8861073d-d1b8-4941-82ce-dce621d398f0,technique,relationship--93e345d9-a7d2-4abd-be34-46211fa64a7d,21 February 2023,27 March 2023
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,T1005,Data from Local System,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5,technique,relationship--3be08ed9-951a-4686-9f60-114f0468325d,17 August 2023,17 August 2023
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,T1098.005,Device Registration,attack-pattern--7decb26c-715c-40cf-b7e0-026f7d7cc215,technique,relationship--3bd11b5b-4dba-4612-98e0-0f3e18686123,28 March 2023,28 March 2023
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,T1587.003,Digital Certificates,attack-pattern--1cec9319-743b-4840-bb65-431547bce82a,technique,relationship--3bd4bd69-b1f6-426a-a63f-b8107eb57f8e,22 October 2020,22 October 2020
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,T1562.001,Disable or Modify Tools,attack-pattern--ac08589e-ee59-4935-8667-d845e38fe579,technique,relationship--7daf9c52-2baf-450c-8f37-cbdcd70b7b9d,28 March 2023,28 March 2023
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,T1090.004,Domain Fronting,attack-pattern--ca9d3402-ada3-484d-876a-d717bd6e05f2,technique,relationship--27e7f34e-9750-4cf0-8260-33f2996ee38c,16 January 2018,12 October 2021
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,T1568,Dynamic Resolution,attack-pattern--7bd9c723-2f78-4309-82c5-47cad406572b,technique,relationship--2c57efb7-0a7a-4b75-bbe1-e6f243713bee,17 August 2023,17 August 2023
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,T1586.002,Email Accounts,attack-pattern--3dc8c101-d4db-4f4d-8150-1b5a76ca5f1b,technique,relationship--e794539e-3c07-4954-ba3c-f6c8ea6432e0,13 April 2022,14 April 2023
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,T1573,Encrypted Channel,attack-pattern--b8902400-e6c5-4ba2-95aa-2d35b442b118,technique,relationship--a8981fca-0584-4e9e-8f92-83843e1e4462,22 February 2022,22 February 2022
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,T1190,Exploit Public-Facing Application,attack-pattern--3f886f2a-874f-4333-b794-aa6075009b1c,technique,relationship--bf0ff6f3-51a5-4718-af3f-8f75b1eb507c,29 September 2020,27 March 2023
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,T1203,Exploitation for Client Execution,attack-pattern--be2dcee9-a7a7-4e38-afd6-21b31ecc3d63,technique,relationship--5ca1f5dc-9573-46bb-a9db-fb83cd15b272,18 April 2018,30 July 2021
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,T1068,Exploitation for Privilege Escalation,attack-pattern--b21c3b2d-02e6-45b1-980b-e69051040839,technique,relationship--2d4edddf-2870-49cb-a7ee-026b8c09fe2e,10 February 2022,10 February 2022
