ID,name,source_ref,source_type,mapping_type,target_ID,target_name,target ref,target_type,mapping description,STIX ID,created,last modified
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,S0029,PsExec,tool--ff6caf67-ea1f-4895-b80e-4bb0fc31c6db,software,(Citation: F-Secure The Dukes)(Citation: ESET Dukes October 2019),relationship--ba1a4084-a74f-44d6-bafe-7a09ee959270,31 May 2017,09 October 2020
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,S1084,QUIETEXIT,malware--4816d361-f82b-4a18-aa05-b215e7cf9200,software,(Citation: Mandiant APT29 Eye Spy Email Nov 22),relationship--df6ec6c4-6ae9-4f54-a0fb-0937f5a3bf01,17 August 2023,17 August 2023
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,S0684,ROADTools,tool--6dbdc657-d8e0-4f2f-909b-7251b3e72c6d,software,(Citation: MSTIC Nobelium Oct 2021),relationship--02fa6833-f06f-4808-ab69-ca565b691e40,31 January 2022,13 April 2022
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,S0565,Raindrop,malware--4efc3e00-72f2-466a-ab7c-8a7dc6603b19,software,(Citation: Symantec RAINDROP January 2021)(Citation: MSTIC Nobelium Toolset May 2021)(Citation: Secureworks IRON RITUAL Profile),relationship--a45bd763-a162-4b02-86f2-6042ff0eaa4a,16 April 2021,24 February 2022
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,S0511,RegDuke,malware--47124daf-44be-4530-9c63-038bc64318dd,software,(Citation: ESET Dukes October 2019)(Citation: Secureworks IRON HEMLOCK Profile),relationship--a4eb7719-b7e3-438e-8cb6-ebd576e74bbb,23 September 2020,22 February 2022
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,S0195,SDelete,tool--d8d19e33-94fd-4aa3-b94a-08ee801a2153,software,(Citation: Mandiant No Easy Breach),relationship--63185895-4afb-4886-adcc-fbfac1a117d6,18 April 2018,25 July 2019
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,S0559,SUNBURST,malware--a8839c95-029f-44cf-8f3d-a3cf2039e927,software,(Citation: FireEye SUNBURST Backdoor December 2020)(Citation: MSTIC NOBELIUM May 2021)(Citation: Secureworks IRON RITUAL Profile),relationship--f5e2c4ef-fe56-416e-8d74-733272c7310b,16 April 2021,24 February 2022
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,S0562,SUNSPOT,malware--bf48e7f8-752c-4ce8-bf8f-748edacd8fa6,software,(Citation: CrowdStrike SUNSPOT Implant January 2021)(Citation: MSTIC Nobelium Toolset May 2021),relationship--cf2da3ab-4210-4a4b-932c-15dcc8b9c73f,16 April 2021,04 August 2021
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,S0053,SeaDuke,malware--67e6d66b-1b82-4699-b47a-e2efb6268d14,software,(Citation: F-Secure The Dukes)(Citation: Secureworks IRON HEMLOCK Profile)(Citation: Symantec Seaduke 2015),relationship--8d6cf235-4a33-4866-9b73-a7119293e5db,31 May 2017,23 March 2023
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,S0589,Sibot,malware--979adb5a-dc30-48f0-9e3d-9a26d866928c,software,(Citation: MSTIC NOBELIUM Mar 2021)(Citation: Cybersecurity Advisory SVR TTP May 2021)(Citation: MSTIC Nobelium Toolset May 2021)(Citation: Secureworks IRON RITUAL Profile),relationship--a34de077-b25d-479b-8001-897efde4b0c5,16 April 2021,24 February 2022
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,S0633,Sliver,tool--11f8d7eb-1927-4806-9267-3a11d4d4d6be,software,(Citation: Cybersecurity Advisory SVR TTP May 2021)(Citation: Secureworks IRON HEMLOCK Profile),relationship--ed096691-23a6-4104-879d-5e96d257b3f0,30 July 2021,22 February 2022
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,S0516,SoreFang,malware--e33e4603-afab-402d-b2a1-248d435b5fe0,software,(Citation: NCSC APT29 July 2020)(Citation: CISA SoreFang July 2016),relationship--364d9326-12af-4449-924c-8063f4b3aa41,30 September 2020,30 September 2020
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,S0096,Systeminfo,tool--7fcbc4e8-1989-441f-9ac5-e7b6ff5806f1,software,(Citation: CISA SoreFang July 2016),relationship--c8a02e92-6b53-4c1f-ae1f-bebedd6bedc7,30 September 2020,30 September 2020
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,S0560,TEARDROP,malware--32f49626-87f4-4d6c-8f59-a0dca953fe26,software,(Citation: FireEye SUNBURST Backdoor December 2020)(Citation: MSTIC NOBELIUM May 2021)(Citation: MSTIC Nobelium Toolset May 2021)(Citation: Secureworks IRON RITUAL Profile),relationship--79b3c546-efbf-4642-b5f1-61d4b497d4b9,16 April 2021,24 February 2022
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,S0057,Tasklist,tool--2e45723a-31da-4a7e-aaa6-e01998a6788f,software,(Citation: CISA SoreFang July 2016),relationship--13cd473c-1953-45d2-8508-faf8c1b6a941,30 September 2020,30 September 2020
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,S0183,Tor,tool--ed7d0cb1-87a6-43b4-9f46-ef1bc56d6c68,software,(Citation: Mandiant No Easy Breach),relationship--bd5b6f31-2248-4af8-8e8e-e3273aaa57e4,16 January 2018,25 July 2019
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,S0682,TrailBlazer,malware--bdad6f3b-de88-42fa-9295-d29b5271808e,software,(Citation: CrowdStrike StellarParticle January 2022),relationship--10f89ca3-e540-4f36-9a21-eca24a0224a7,14 April 2022,14 April 2022
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,S0636,VaporRage,malware--96eca9b9-b37f-42f1-96dc-a2c441403194,software,(Citation: MSTIC Nobelium Toolset May 2021),relationship--fab45ac3-d359-4493-8ae0-02675158710e,04 August 2021,04 August 2021
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,S0515,WellMail,malware--959f3b19-2dc8-48d5-8942-c66813a5101a,software,(Citation: CISA WellMail July 2020)(Citation: NCSC APT29 July 2020)(Citation: Cybersecurity Advisory SVR TTP May 2021),relationship--0465916e-9561-4518-b2fa-09be21bc04e1,29 September 2020,30 July 2021
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,S0514,WellMess,malware--3a4197ae-ec63-4162-907b-9a073d1157e4,software,(Citation: PWC WellMess July 2020)(Citation: PWC WellMess C2 August 2020)(Citation: CISA WellMess July 2020)(Citation: NCSC APT29 July 2020)(Citation: Cybersecurity Advisory SVR TTP May 2021),relationship--f72527b3-98cb-4df6-9c52-9faef40206a0,29 September 2020,30 July 2021
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,S0100,ipconfig,tool--294e2560-bd48-44b2-9da2-833b5588ad11,software,(Citation: CISA SoreFang July 2016),relationship--cb1dab47-1a8e-431c-adc9-51d341ce435e,30 September 2020,30 September 2020
G0016,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,group,uses,S0175,meek,tool--65370d0b-3bd4-4653-8cf9-daf56f6be830,software,(Citation: Mandiant No Easy Breach),relationship--0e0197fe-eca5-4d70-bf72-2d9092bc777b,16 January 2018,25 July 2019
G0022,APT3,intrusion-set--0bbdf25b-30ff-4894-a1cd-49260d0dd2d9,group,uses,S0349,LaZagne,tool--b76b2d94-60e4-4107-a903-4a3a7622fb3b,software,(Citation: Symantec Buckeye),relationship--5b50193e-6a97-432a-8839-6bb18e88271f,30 January 2019,29 April 2019
G0022,APT3,intrusion-set--0bbdf25b-30ff-4894-a1cd-49260d0dd2d9,group,uses,S0165,OSInfo,malware--f6d1d2cb-12f5-4221-9636-44606ea1f3f8,software,(Citation: Symantec Buckeye),relationship--16ef3e00-dc40-462c-9b74-5e8a8b24c86e,16 January 2018,29 April 2019
G0022,APT3,intrusion-set--0bbdf25b-30ff-4894-a1cd-49260d0dd2d9,group,uses,S0013,PlugX,malware--64fa0de0-6240-41f4-8638-f4ca7ed528fd,software,(Citation: FireEye Clandestine Fox Part 2),relationship--3427863f-d4c4-4272-ad60-1479e42ed4af,31 May 2017,29 April 2019
G0022,APT3,intrusion-set--0bbdf25b-30ff-4894-a1cd-49260d0dd2d9,group,uses,S0166,RemoteCMD,malware--4e6b9625-bbda-4d96-a652-b3bb45453f26,software,(Citation: Symantec Buckeye),relationship--f24d37c0-283d-4f37-8278-07fc75cc0e94,16 January 2018,29 April 2019
G0022,APT3,intrusion-set--0bbdf25b-30ff-4894-a1cd-49260d0dd2d9,group,uses,S0063,SHOTPUT,malware--58adaaa8-f1e8-4606-9a08-422e568461eb,software,(Citation: FireEye Clandestine Wolf),relationship--d924c061-9ee2-45c2-9ea4-491a2d3f50a5,31 May 2017,29 April 2019
G0022,APT3,intrusion-set--0bbdf25b-30ff-4894-a1cd-49260d0dd2d9,group,uses,S0111,schtasks,tool--c9703cd3-141c-43a0-a926-380082be5d04,software,(Citation: FireEye Operation Double Tap),relationship--1c812537-dfaf-40da-a71b-a49c18870b77,31 May 2017,29 April 2019
G0013,APT30,intrusion-set--f047ee18-7985-4946-8bfb-4ed754d3a0dd,group,uses,S0031,BACKSPACE,malware--fb261c56-b80e-43a9-8351-c84081e7213d,software,(Citation: FireEye APT30),relationship--9820c1e9-a414-4af1-a78c-aaf2cb164361,31 May 2017,22 March 2019
G0013,APT30,intrusion-set--f047ee18-7985-4946-8bfb-4ed754d3a0dd,group,uses,S0036,FLASHFLOOD,malware--43213480-78f7-4fb3-976f-d48f5f6a4c2a,software,(Citation: FireEye APT30),relationship--a18071ad-fe4f-4014-ad9a-1b0a66df3eab,31 May 2017,22 March 2019
G0013,APT30,intrusion-set--f047ee18-7985-4946-8bfb-4ed754d3a0dd,group,uses,S0034,NETEAGLE,malware--53cf6cc4-65aa-445a-bcf8-c3d296f8a7a2,software,(Citation: FireEye APT30),relationship--a5015a35-a6a2-4289-8d79-79b583c23e63,31 May 2017,22 March 2019
G0013,APT30,intrusion-set--f047ee18-7985-4946-8bfb-4ed754d3a0dd,group,uses,S0028,SHIPSHAPE,malware--b1de6916-7a22-4460-8d26-6b5483ffaa2a,software,(Citation: FireEye APT30),relationship--08d91d3c-b7c7-4cbc-a4eb-29edd3be3e3a,31 May 2017,22 March 2019
G0013,APT30,intrusion-set--f047ee18-7985-4946-8bfb-4ed754d3a0dd,group,uses,S0035,SPACESHIP,malware--8b880b41-5139-4807-baa9-309690218719,software,(Citation: FireEye APT30),relationship--fca5a601-68fd-4b20-ad1e-0592cadecb73,31 May 2017,22 March 2019
G0050,APT32,intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,group,uses,S0099,Arp,tool--30489451-5886-4c46-90c9-0dff9adc5252,software,(Citation: Cybereason Cobalt Kitty 2017),relationship--c9660ab0-33d4-434d-833f-cc1969b04f7a,31 January 2019,17 July 2019
G0050,APT32,intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,group,uses,S0154,Cobalt Strike,malware--a7881f21-e978-4fe4-af56-92c9416a2616,software,(Citation: FireEye APT32 May 2017)(Citation: Volexity OceanLotus Nov 2017)(Citation: Cybereason Oceanlotus May 2017)(Citation: Cybereason Cobalt Kitty 2017)(Citation: Volexity Ocean Lotus November 2020)(Citation: Amnesty Intl. Ocean Lotus February 2021)(Citation: Unit 42 KerrDown February 2019),relationship--4ef9490e-e347-4f4e-aa6f-c082e02349fc,06 November 2020,01 October 2021
G0050,APT32,intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,group,uses,S0354,Denis,malware--f25aab1a-0cef-4910-a85d-bb38b32ea41a,software,(Citation: Cybereason Oceanlotus May 2017)(Citation: Cybereason Cobalt Kitty 2017),relationship--e25ea0c4-513b-489d-943d-2828034f764f,31 January 2019,17 July 2019
G0050,APT32,intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,group,uses,S0477,Goopy,malware--eac3d77f-2b7b-4599-ba74-948dc16633ad,software,(Citation: Cybereason Cobalt Kitty 2017),relationship--f7ea9daf-5233-48b3-918f-9cea402b708f,19 June 2020,19 June 2020
G0050,APT32,intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,group,uses,S0156,KOMPROGO,malware--7dbb67c7-270a-40ad-836e-c45f8948aa5a,software,(Citation: FireEye APT32 May 2017),relationship--5ccd4b15-ef11-4b89-b0e1-4dd714fa2fb5,14 December 2017,17 July 2019
G0050,APT32,intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,group,uses,S0585,Kerrdown,malware--8c1d01ff-fdc0-4586-99bd-c248e0761af5,software,(Citation: Amnesty Intl. Ocean Lotus February 2021)(Citation: Unit 42 KerrDown February 2019),relationship--3502b4bb-0e14-46b3-a92c-ba1c9d574259,24 September 2021,01 October 2021
G0050,APT32,intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,group,uses,S0002,Mimikatz,tool--afc079f3-c0ea-4096-b75d-3f05338b7f60,software,(Citation: FireEye APT32 May 2017)(Citation: Cybereason Oceanlotus May 2017)(Citation: Cybereason Cobalt Kitty 2017),relationship--032fb34d-3434-4667-9d5e-6bb9fd6b7d00,14 December 2017,17 July 2019
G0050,APT32,intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,group,uses,S0039,Net,tool--03342581-f790-4f03-ba41-e82e67392e23,software,(Citation: Cybereason Cobalt Kitty 2017),relationship--e725bb68-9fe3-4c43-8ef5-57d57b40b066,31 January 2019,17 July 2019
G0050,APT32,intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,group,uses,S0352,OSX_OCEANLOTUS.D,malware--b00f90b6-c75c-4bfd-b813-ca9e6c9ebf29,software,(Citation: TrendMicro MacOS April 2018)(Citation: Amnesty Intl. Ocean Lotus February 2021),relationship--56f587e1-d7c3-4489-945e-58c4ee3e4ba7,31 January 2019,24 September 2021
G0050,APT32,intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,group,uses,S0158,PHOREAL,malware--f6ae7a52-f3b6-4525-9daf-640c083f006e,software,(Citation: FireEye APT32 May 2017),relationship--bb8fd9d4-4362-40c6-ab09-f05f843c2cef,14 December 2017,17 July 2019
G0050,APT32,intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,group,uses,S1078,RotaJakiro,malware--08e844a8-371f-4fe3-9d1f-e056e64a7fde,software,(Citation: netlab360 rotajakiro vs oceanlotus),relationship--a17eaa6b-8ef7-459e-a2e7-2d25e767370e,14 June 2023,14 June 2023
G0050,APT32,intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,group,uses,S0157,SOUNDBITE,malware--9ca488bd-9587-48ef-b923-1743523e63b2,software,(Citation: FireEye APT32 May 2017),relationship--55f58d30-b633-4094-97bb-6ab872c0f480,14 December 2017,17 July 2019
G0050,APT32,intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,group,uses,S0155,WINDSHIELD,malware--98e8a977-3416-43aa-87fa-33e287e9c14c,software,(Citation: FireEye APT32 May 2017),relationship--d9c29485-ced4-4ebc-880c-31d35dd54b26,14 December 2017,17 July 2019
G0050,APT32,intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,group,uses,S0100,ipconfig,tool--294e2560-bd48-44b2-9da2-833b5588ad11,software,(Citation: Cybereason Cobalt Kitty 2017),relationship--1c01c64c-8842-44be-bd66-8355eb5d543c,31 January 2019,17 July 2019
G0050,APT32,intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,group,uses,S0108,netsh,tool--5a63f900-5e7e-4928-a746-dd4558e1df71,software,(Citation: Cybereason Cobalt Kitty 2017),relationship--9c97e0aa-61fd-4f42-881f-763a1b03c16b,31 January 2019,17 July 2019
G0064,APT33,intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,group,uses,S0129,AutoIt backdoor,malware--f5352566-1a64-49ac-8f7f-97e1d1a03300,software,(Citation: Symantec Elfin Mar 2019),relationship--253ab30c-ec7c-42bc-a27d-984722c59a98,10 April 2019,28 June 2019
G0064,APT33,intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,group,uses,S0363,Empire,tool--3433a9e8-1c47-4320-b9bf-ed449061d1c3,software,(Citation: FireEye APT33 Guardrail)(Citation: Symantec Elfin Mar 2019),relationship--d3b5af98-ac27-4135-9da6-8e917cc0769d,12 March 2019,28 June 2019
G0064,APT33,intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,group,uses,S0349,LaZagne,tool--b76b2d94-60e4-4107-a903-4a3a7622fb3b,software,(Citation: Symantec Elfin Mar 2019),relationship--9d4aa0d4-b460-4320-8c46-2d6ffbe675af,10 April 2019,28 June 2019
G0064,APT33,intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,group,uses,S0002,Mimikatz,tool--afc079f3-c0ea-4096-b75d-3f05338b7f60,software,(Citation: Symantec Elfin Mar 2019),relationship--3b056bef-e49e-4611-8c20-23cc14689b74,10 April 2019,28 June 2019
G0064,APT33,intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,group,uses,S0198,NETWIRE,malware--2a70812b-f1ef-44db-8578-a496a227aef2,software,(Citation: FireEye APT33 Sept 2017)(Citation: FireEye APT33 Webinar Sept 2017),relationship--c775ee2d-b7eb-443a-94e9-bb450e2bcd35,18 April 2018,28 June 2019
G0064,APT33,intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,group,uses,S0336,NanoCore,malware--b4d80f8b-d2b9-4448-8844-4bef777ed676,software,(Citation: FireEye APT33 Webinar Sept 2017),relationship--57a7fefa-774b-4653-af2d-ebf3e2e315ce,29 January 2019,28 June 2019
G0064,APT33,intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,group,uses,S0039,Net,tool--03342581-f790-4f03-ba41-e82e67392e23,software,(Citation: Symantec Elfin Mar 2019),relationship--d22af09f-5536-4416-827c-e401cfae3002,10 April 2019,28 June 2019
G0064,APT33,intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,group,uses,S0371,POWERTON,malware--e85cae1a-bce3-4ac4-b36b-b00acac0567b,software,(Citation: FireEye APT33 Guardrail)(Citation: Microsoft Holmium June 2020),relationship--6ea02c5b-f60b-4774-a237-fcc3f498a4f5,17 April 2019,22 June 2020
G0064,APT33,intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,group,uses,S0378,PoshC2,tool--4b57c098-f043-4da2-83ef-7588a6d426bc,software,(Citation: FireEye APT33 Guardrail)(Citation: Symantec Elfin Mar 2019),relationship--27f3f0b2-4743-420d-a4dd-842de6cb9e70,23 April 2019,28 June 2019
G0064,APT33,intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,group,uses,S0194,PowerSploit,tool--13cd9151-83b7-410d-9f98-25d0f0d1d80d,software,(Citation: FireEye APT33 Guardrail),relationship--148d82d9-c55b-4ce4-adb2-79387dab01ab,17 April 2019,28 June 2019
G0064,APT33,intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,group,uses,S0192,Pupy,tool--cb69b20d-56d0-41ab-8440-4a4b251614d4,software,(Citation: FireEye APT33 Guardrail),relationship--d2c3b075-5299-42e5-95de-8248dc0da551,13 March 2019,28 June 2019
G0064,APT33,intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,group,uses,S0358,Ruler,tool--90ac9266-68ce-46f2-b24f-5eb3b2a8ea38,software,(Citation: FireEye APT33 Guardrail)(Citation: Microsoft Holmium June 2020),relationship--33f1d509-3bca-492a-a08b-9e0561433b5f,05 February 2019,22 June 2020
G0064,APT33,intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,group,uses,S0380,StoneDrill,malware--8dbadf80-468c-4a62-b817-4e4d8b606887,software,(Citation: FireEye APT33 Sept 2017),relationship--65321ae3-b76c-4288-9456-207641b14aa7,07 June 2019,28 June 2019
G0064,APT33,intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,group,uses,S0199,TURNEDUP,malware--db1355a7-e5c9-4e2c-8da7-eccf2ae9bf5c,software,(Citation: FireEye APT33 Sept 2017)(Citation: FireEye APT33 Webinar Sept 2017)(Citation: Symantec Elfin Mar 2019),relationship--a36bddd3-6993-4f3f-9298-cba2868438b2,18 April 2018,28 June 2019
G0064,APT33,intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,group,uses,S0095,ftp,tool--cf23bf4a-e003-4116-bbae-1ea6c558d565,software,(Citation: Symantec Elfin Mar 2019),relationship--fca4685f-76c5-4089-b318-8f2ebab802d0,10 April 2019,28 June 2019
G0067,APT37,intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,group,uses,S0657,BLUELIGHT,malware--8bd47506-29ae-44ea-a5c1-c57e8a1ab6b0,software,(Citation: Volexity InkySquid BLUELIGHT August 2021),relationship--18c39a72-26d4-4e43-ad59-d3dcdacc592f,01 October 2021,15 October 2021
G0067,APT37,intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,group,uses,S0212,CORALDECK,malware--8ab98e25-1672-4b5f-a2fb-e60f08a5ea9e,software,(Citation: FireEye APT37 Feb 2018),relationship--1e27ff4a-fa86-46b1-8aea-748ec398b47e,18 April 2018,09 September 2019
G0067,APT37,intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,group,uses,S0154,Cobalt Strike,malware--a7881f21-e978-4fe4-af56-92c9416a2616,software,(Citation: Volexity InkySquid BLUELIGHT August 2021),relationship--e614a9ca-a922-4594-a929-30dd542d83ce,01 October 2021,15 October 2021
G0067,APT37,intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,group,uses,S0213,DOGCALL,malware--0852567d-7958-4f4b-8947-4f840ec8d57d,software,(Citation: FireEye APT37 Feb 2018)(Citation: Unit 42 Nokki Oct 2018),relationship--fcdfad8a-73d5-4d8f-ab0d-24f847d675a0,18 April 2018,09 September 2019
G0067,APT37,intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,group,uses,S0355,Final1stspy,malware--a2282af0-f9dd-4373-9b92-eaf9e11e0c71,software,(Citation: Unit 42 Nokki Oct 2018),relationship--e18e5899-894b-4889-b008-77b44dbc0fce,31 January 2019,09 September 2019
G0067,APT37,intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,group,uses,S0214,HAPPYWORK,malware--211cfe9f-2676-4e1c-a5f5-2c8091da2a68,software,(Citation: FireEye APT37 Feb 2018),relationship--baa9bb45-b4d2-4eea-803f-d2d1126330d4,18 April 2018,09 September 2019
G0067,APT37,intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,group,uses,S0215,KARAE,malware--3c02fb1f-cbdb-48f5-abaf-8c81d6e0c322,software,(Citation: FireEye APT37 Feb 2018),relationship--21c14374-e5a7-4a68-8ae8-12d5e47c1e63,18 April 2018,09 September 2019
G0067,APT37,intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,group,uses,S0247,NavRAT,malware--53a42597-1974-4b8e-84fd-3675e8992053,software,(Citation: Talos NavRAT May 2018),relationship--e6f81b9c-8fda-49f5-a944-265f5bad82ba,17 October 2018,04 October 2021
G0067,APT37,intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,group,uses,S0216,POORAIM,malware--53d47b09-09c2-4015-8d37-6633ecd53f79,software,(Citation: FireEye APT37 Feb 2018),relationship--a39bea46-92a8-49cf-ae3f-d78f4d3f23cf,18 April 2018,09 September 2019
G0067,APT37,intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,group,uses,S0240,ROKRAT,malware--60a9c2f0-b7a5-4e8e-959c-e1a3ff314a5f,software,(Citation: Talos Group123)(Citation: Securelist ScarCruft May 2019),relationship--7aea964a-cd9b-471e-bc7b-2a270c974289,17 October 2018,09 September 2019
G0067,APT37,intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,group,uses,S0217,SHUTTERSPEED,malware--4189a679-72ed-4a89-a57c-7f689712ecf8,software,(Citation: FireEye APT37 Feb 2018),relationship--84eee49c-e49a-40d1-bdc1-89c613636ef9,18 April 2018,09 September 2019
